#EXPORTTYPE:DATA ALL
#FILE:
#FORMAT:NETZSCH5
#FTYPE:ANSI
#IDENTITY:
#DECIMAL:POINT
#SEPARATOR:SEMICOLON
#MTYPE:DSC
#INSTRUMENT:NETZSCH DSC 200F3
#PROJECT:
#DATE/TIME:19.03.2025 15:09
#CORR. FILE:
#TEMPCAL:temp_cal_3Kmin.ngb-td5
#SENSITIVITY:sens_cal_3Kmin.ngb-ed5
#LABORATORY:
#OPERATOR:
#REMARK:CR 1355.7; tot 1431.2
#SAMPLE:
#SAMPLE MASS /mg:75.9
#MATERIAL:
#REFERENCE:Ref.
#REFERENCE MASS /mg:0
#TYPE OF CRUCIBLE:High pressure, steel
#SAMPLE CRUCIBLE MASS /mg:1355.7
#REFERENCE CRUCIBLE MASS /mg:1385.5
#M.RANGE /�V:5000
#TAU-R:---
#CORR. CODE:000
#EXO:-1
#RANGE:25�C....200�C/-7.0....7.0K/min
#SEGMENT:S1-5/5
#SEG. 1:25�C/7.0(K/min)/50�C
#SEG. 2:50�C/00:15/50�C
#SEG. 3:50�C/5.0(K/min)/200�C
#SEG. 4:200�C/00:30/200�C
#SEG. 5:200�C/7.0(K/min)/50�C

##Temp./�C;Time/min;DSC/(mW/mg);Gas Flow(purge2)/(ml/min);Gas Flow(protective)/(ml/min);Sensit./(uV/mW);Segment
200.01801;57.14167;-1.507426e-002;50.00000;100.00000;2.87981;4
200.01700;57.15833;-1.507770e-002;50.00000;100.00000;2.87982;4
200.01700;57.17500;-1.505327e-002;50.00000;100.00000;2.87982;4
200.01801;57.19167;-1.504633e-002;50.00000;100.00000;2.87981;4
200.01801;57.20833;-1.504633e-002;50.00000;100.00000;2.87981;4
200.01801;57.22500;-1.500445e-002;50.00000;100.00000;2.87981;4
200.01801;57.24167;-1.500445e-002;50.00000;100.00000;2.87981;4
200.01900;57.25833;-1.500798e-002;50.00000;100.00000;2.87981;4
200.01900;57.27500;-1.501496e-002;50.00000;100.00000;2.87981;4
200.01801;57.29167;-1.500096e-002;50.00000;100.00000;2.87981;4
200.01801;57.30833;-1.499398e-002;50.00000;100.00000;2.87981;4
200.01900;57.32500;-1.498355e-002;50.00000;100.00000;2.87981;4
200.01900;57.34167;-1.499751e-002;50.00000;100.00000;2.87981;4
200.01900;57.35833;-1.498704e-002;50.00000;100.00000;2.87981;4
200.01900;57.37500;-1.499751e-002;50.00000;100.00000;2.87981;4
200.02000;57.39167;-1.499406e-002;50.00000;100.00000;2.87981;4
200.01900;57.40833;-1.499402e-002;50.00000;100.00000;2.87981;4
200.01900;57.42500;-1.497308e-002;50.00000;100.00000;2.87981;4
200.02000;57.44167;-1.497661e-002;50.00000;100.00000;2.87981;4
200.01900;57.45833;-1.495911e-002;50.00000;100.00000;2.87981;4
200.02000;57.47500;-1.495218e-002;50.00000;100.00000;2.87981;4
200.01900;57.49167;-1.496609e-002;50.00000;100.00000;2.87981;4
200.01900;57.50833;-1.495213e-002;50.00000;100.00000;2.87981;4
200.02100;57.52500;-1.494524e-002;50.00000;100.00000;2.87981;4
200.01900;57.54167;-1.493817e-002;50.00000;100.00000;2.87981;4
200.02100;57.55833;-1.492430e-002;50.00000;100.00000;2.87981;4
200.02100;57.57500;-1.493477e-002;50.00000;100.00000;2.87981;4
200.02100;57.59167;-1.492779e-002;50.00000;100.00000;2.87981;4
200.02100;57.60833;-1.491382e-002;50.00000;100.00000;2.87981;4
200.02000;57.62500;-1.489633e-002;50.00000;100.00000;2.87981;4
200.02000;57.64167;-1.488237e-002;50.00000;100.00000;2.87981;4
200.02200;57.65833;-1.487547e-002;50.00000;100.00000;2.87981;4
200.02299;57.67500;-1.487202e-002;50.00000;100.00000;2.87981;4
200.02000;57.69167;-1.486841e-002;50.00000;100.00000;2.87981;4
200.02000;57.70833;-1.486142e-002;50.00000;100.00000;2.87981;4
200.02200;57.72500;-1.486849e-002;50.00000;100.00000;2.87981;4
200.02200;57.74167;-1.483708e-002;50.00000;100.00000;2.87981;4
200.02200;57.75833;-1.485104e-002;50.00000;100.00000;2.87981;4
200.02100;57.77500;-1.486147e-002;50.00000;100.00000;2.87981;4
200.02400;57.79167;-1.484414e-002;50.00000;100.00000;2.87981;4
200.02100;57.80833;-1.483703e-002;50.00000;100.00000;2.87981;4
200.02200;57.82500;-1.483708e-002;50.00000;100.00000;2.87981;4
200.02100;57.84167;-1.485100e-002;50.00000;100.00000;2.87981;4
200.02200;57.85833;-1.485802e-002;50.00000;100.00000;2.87981;4
200.02100;57.87500;-1.485798e-002;50.00000;100.00000;2.87981;4
200.02000;57.89167;-1.485793e-002;50.00000;100.00000;2.87981;4
200.02100;57.90833;-1.483703e-002;50.00000;100.00000;2.87981;4
200.02100;57.92500;-1.483354e-002;50.00000;100.00000;2.87981;4
200.02000;57.94167;-1.483350e-002;50.00000;100.00000;2.87981;4
200.02100;57.95833;-1.484401e-002;50.00000;100.00000;2.87981;4
200.02000;57.97500;-1.483350e-002;50.00000;100.00000;2.87981;4
200.02200;57.99167;-1.482661e-002;50.00000;100.00000;2.87981;4
200.02100;58.00833;-1.480562e-002;50.00000;100.00000;2.87981;4
200.02000;58.02500;-1.479162e-002;50.00000;100.00000;2.87981;4
200.02100;58.04167;-1.478468e-002;50.00000;100.00000;2.87981;4
200.02200;58.05833;-1.478123e-002;50.00000;100.00000;2.87981;4
200.02200;58.07500;-1.478123e-002;50.00000;100.00000;2.87981;4
200.02299;58.09167;-1.476033e-002;50.00000;100.00000;2.87981;4
200.02100;58.10833;-1.476373e-002;50.00000;100.00000;2.87981;4
200.02299;58.12500;-1.475335e-002;50.00000;100.00000;2.87981;4
200.02299;58.14167;-1.474637e-002;50.00000;100.00000;2.87981;4
200.02299;58.15833;-1.472892e-002;50.00000;100.00000;2.87981;4
200.02299;58.17500;-1.472193e-002;50.00000;100.00000;2.87981;4
200.02299;58.19167;-1.469750e-002;50.00000;100.00000;2.87981;4
200.02299;58.20833;-1.469401e-002;50.00000;100.00000;2.87981;4
200.02299;58.22500;-1.468354e-002;50.00000;100.00000;2.87981;4
200.02299;58.24167;-1.466958e-002;50.00000;100.00000;2.87981;4
200.02200;58.25833;-1.466953e-002;50.00000;100.00000;2.87981;4
200.02400;58.27500;-1.466962e-002;50.00000;100.00000;2.87981;4
200.02299;58.29167;-1.466260e-002;50.00000;100.00000;2.87981;4
200.02400;58.30833;-1.465217e-002;50.00000;100.00000;2.87981;4
200.02299;58.32500;-1.463118e-002;50.00000;100.00000;2.87981;4
200.02400;58.34167;-1.462075e-002;50.00000;100.00000;2.87981;4
200.02299;58.35833;-1.459279e-002;50.00000;100.00000;2.87981;4
200.02499;58.37500;-1.461731e-002;50.00000;100.00000;2.87980;4
200.02499;58.39167;-1.458589e-002;50.00000;100.00000;2.87980;4
200.02499;58.40833;-1.457193e-002;50.00000;100.00000;2.87980;4
200.02499;58.42500;-1.455448e-002;50.00000;100.00000;2.87980;4
200.02600;58.44167;-1.452660e-002;50.00000;100.00000;2.87980;4
200.02499;58.45833;-1.452655e-002;50.00000;100.00000;2.87980;4
200.02400;58.47500;-1.453349e-002;50.00000;100.00000;2.87981;4
200.02499;58.49167;-1.453353e-002;50.00000;100.00000;2.87980;4
200.02600;58.50833;-1.451263e-002;50.00000;100.00000;2.87980;4
200.02600;58.52500;-1.451613e-002;50.00000;100.00000;2.87980;4
200.02600;58.54167;-1.449867e-002;50.00000;100.00000;2.87980;4
200.02400;58.55833;-1.448811e-002;50.00000;100.00000;2.87981;4
200.02600;58.57500;-1.448471e-002;50.00000;100.00000;2.87980;4
200.02600;58.59167;-1.447075e-002;50.00000;100.00000;2.87980;4
200.02600;58.60833;-1.446377e-002;50.00000;100.00000;2.87980;4
200.02800;58.62500;-1.446385e-002;50.00000;100.00000;2.87980;4
200.02699;58.64167;-1.445334e-002;50.00000;100.00000;2.87980;4
200.02600;58.65833;-1.444632e-002;50.00000;100.00000;2.87980;4
200.02699;58.67500;-1.442192e-002;50.00000;100.00000;2.87980;4
200.02600;58.69167;-1.440094e-002;50.00000;100.00000;2.87980;4
200.02600;58.70833;-1.439047e-002;50.00000;100.00000;2.87980;4
200.02600;58.72500;-1.438698e-002;50.00000;100.00000;2.87980;4
200.02699;58.74167;-1.436957e-002;50.00000;100.00000;2.87980;4
200.02699;58.75833;-1.435560e-002;50.00000;100.00000;2.87980;4
200.02699;58.77500;-1.435211e-002;50.00000;100.00000;2.87980;4
200.02901;58.79167;-1.436267e-002;50.00000;100.00000;2.87980;4
200.02600;58.80833;-1.436953e-002;50.00000;100.00000;2.87980;4
200.02600;58.82500;-1.436953e-002;50.00000;100.00000;2.87980;4
200.02699;58.84167;-1.435909e-002;50.00000;100.00000;2.87980;4
200.02600;58.85833;-1.435556e-002;50.00000;100.00000;2.87980;4
200.02600;58.87500;-1.434858e-002;50.00000;100.00000;2.87980;4
200.02600;58.89167;-1.434160e-002;50.00000;100.00000;2.87980;4
200.02699;58.90833;-1.432419e-002;50.00000;100.00000;2.87980;4
200.02699;58.92500;-1.431721e-002;50.00000;100.00000;2.87980;4
200.02600;58.94167;-1.433113e-002;50.00000;100.00000;2.87980;4
200.02699;58.95833;-1.434164e-002;50.00000;100.00000;2.87980;4
200.02699;58.97500;-1.433466e-002;50.00000;100.00000;2.87980;4
200.02800;58.99167;-1.431725e-002;50.00000;100.00000;2.87980;4
200.02699;59.00833;-1.430674e-002;50.00000;100.00000;2.87980;4
200.02800;59.02500;-1.429980e-002;50.00000;100.00000;2.87980;4
200.02699;59.04167;-1.427532e-002;50.00000;100.00000;2.87980;4
200.02699;59.05833;-1.427532e-002;50.00000;100.00000;2.87980;4
200.02699;59.07500;-1.427881e-002;50.00000;100.00000;2.87980;4
200.02800;59.09167;-1.423697e-002;50.00000;100.00000;2.87980;4
200.02800;59.10833;-1.424744e-002;50.00000;100.00000;2.87980;4
200.02699;59.12500;-1.424042e-002;50.00000;100.00000;2.87980;4
200.02699;59.14167;-1.422297e-002;50.00000;100.00000;2.87980;4
200.02800;59.15833;-1.421603e-002;50.00000;100.00000;2.87980;4
200.02901;59.17500;-1.420560e-002;50.00000;100.00000;2.87980;4
200.03000;59.19167;-1.420564e-002;50.00000;100.00000;2.87980;4
200.02901;59.20833;-1.419862e-002;50.00000;100.00000;2.87980;4
200.02901;59.22500;-1.419164e-002;50.00000;100.00000;2.87980;4
200.02901;59.24167;-1.418466e-002;50.00000;100.00000;2.87980;4
200.02901;59.25833;-1.418117e-002;50.00000;100.00000;2.87980;4
200.02800;59.27500;-1.417065e-002;50.00000;100.00000;2.87980;4
200.02901;59.29167;-1.415324e-002;50.00000;100.00000;2.87980;4
200.02800;59.30833;-1.412179e-002;50.00000;100.00000;2.87980;4
200.02901;59.32500;-1.410787e-002;50.00000;100.00000;2.87980;4
200.03000;59.34167;-1.411140e-002;50.00000;100.00000;2.87980;4
200.02901;59.35833;-1.409739e-002;50.00000;100.00000;2.87980;4
200.03000;59.37500;-1.407998e-002;50.00000;100.00000;2.87980;4
200.03101;59.39167;-1.407305e-002;50.00000;100.00000;2.87979;4
200.03101;59.40833;-1.405559e-002;50.00000;100.00000;2.87979;4
200.02901;59.42500;-1.404853e-002;50.00000;100.00000;2.87980;4
200.03000;59.44167;-1.404159e-002;50.00000;100.00000;2.87980;4
200.03000;59.45833;-1.403461e-002;50.00000;100.00000;2.87980;4
200.03101;59.47500;-1.401720e-002;50.00000;100.00000;2.87979;4
200.03101;59.49167;-1.399625e-002;50.00000;100.00000;2.87979;4
200.03000;59.50833;-1.398923e-002;50.00000;100.00000;2.87980;4
200.03200;59.52500;-1.396837e-002;50.00000;100.00000;2.87979;4
200.03101;59.54167;-1.393343e-002;50.00000;100.00000;2.87979;4
200.03101;59.55833;-1.392645e-002;50.00000;100.00000;2.87979;4
200.03200;59.57500;-1.393347e-002;50.00000;100.00000;2.87979;4
200.03101;59.59167;-1.392295e-002;50.00000;100.00000;2.87979;4
200.03200;59.60833;-1.392649e-002;50.00000;100.00000;2.87979;4
200.03200;59.62500;-1.391253e-002;50.00000;100.00000;2.87979;4
200.03300;59.64167;-1.390210e-002;50.00000;100.00000;2.87979;4
200.03300;59.65833;-1.389861e-002;50.00000;100.00000;2.87979;4
200.03101;59.67500;-1.389154e-002;50.00000;100.00000;2.87979;4
200.03101;59.69167;-1.389154e-002;50.00000;100.00000;2.87979;4
200.03200;59.70833;-1.388111e-002;50.00000;100.00000;2.87979;4
200.03200;59.72500;-1.386366e-002;50.00000;100.00000;2.87979;4
200.03000;59.74167;-1.384263e-002;50.00000;100.00000;2.87980;4
200.03101;59.75833;-1.383220e-002;50.00000;100.00000;2.87979;4
200.03000;59.77500;-1.384612e-002;50.00000;100.00000;2.87980;4
200.03200;59.79167;-1.384272e-002;50.00000;100.00000;2.87979;4
200.03101;59.80833;-1.383220e-002;50.00000;100.00000;2.87979;4
200.03101;59.82500;-1.384616e-002;50.00000;100.00000;2.87979;4
200.03000;59.84167;-1.383216e-002;50.00000;100.00000;2.87980;4
200.03101;59.85833;-1.380777e-002;50.00000;100.00000;2.87979;4
200.03101;59.87500;-1.382173e-002;50.00000;100.00000;2.87979;4
200.03300;59.89167;-1.379389e-002;50.00000;100.00000;2.87979;4
200.03200;59.90833;-1.378338e-002;50.00000;100.00000;2.87979;4
200.03300;59.92500;-1.378691e-002;50.00000;100.00000;2.87979;4
200.03200;59.94167;-1.375894e-002;50.00000;100.00000;2.87979;4
200.03200;59.95833;-1.376243e-002;50.00000;100.00000;2.87979;4
200.03300;59.97500;-1.376946e-002;50.00000;100.00000;2.87979;4
200.03200;59.99167;-1.376592e-002;50.00000;100.00000;2.87979;4
200.03101;60.00833;-1.375192e-002;50.00000;100.00000;2.87979;4
200.03200;60.02500;-1.374149e-002;50.00000;100.00000;2.87979;4
200.03200;60.04167;-1.372404e-002;50.00000;100.00000;2.87979;4
200.03200;60.05833;-1.372055e-002;50.00000;100.00000;2.87979;4
200.03200;60.07500;-1.371706e-002;50.00000;100.00000;2.87979;4
200.03200;60.09167;-1.369961e-002;50.00000;100.00000;2.87979;4
200.03200;60.10833;-1.371008e-002;50.00000;100.00000;2.87979;4
200.03300;60.12500;-1.371710e-002;50.00000;100.00000;2.87979;4
200.03200;60.14167;-1.369262e-002;50.00000;100.00000;2.87979;4
200.03200;60.15833;-1.368215e-002;50.00000;100.00000;2.87979;4
200.03101;60.17500;-1.367862e-002;50.00000;100.00000;2.87979;4
200.03400;60.19167;-1.366130e-002;50.00000;100.00000;2.87979;4
200.03200;60.20833;-1.364376e-002;50.00000;100.00000;2.87979;4
200.03200;60.22500;-1.364725e-002;50.00000;100.00000;2.87979;4
200.03300;60.24167;-1.363333e-002;50.00000;100.00000;2.87979;4
200.03300;60.25833;-1.362286e-002;50.00000;100.00000;2.87979;4
200.03300;60.27500;-1.361937e-002;50.00000;100.00000;2.87979;4
200.03300;60.29167;-1.361588e-002;50.00000;100.00000;2.87979;4
200.03400;60.30833;-1.360196e-002;50.00000;100.00000;2.87979;4
200.03400;60.32500;-1.356705e-002;50.00000;100.00000;2.87979;4
200.03500;60.34167;-1.357058e-002;50.00000;100.00000;2.87979;4
200.03400;60.35833;-1.356356e-002;50.00000;100.00000;2.87979;4
200.03600;60.37500;-1.353223e-002;50.00000;100.00000;2.87979;4
200.03500;60.39167;-1.350776e-002;50.00000;100.00000;2.87979;4
200.03400;60.40833;-1.347630e-002;50.00000;100.00000;2.87979;4
200.03400;60.42500;-1.347281e-002;50.00000;100.00000;2.87979;4
200.03400;60.44167;-1.346932e-002;50.00000;100.00000;2.87979;4
200.03300;60.45833;-1.346579e-002;50.00000;100.00000;2.87979;4
200.03600;60.47500;-1.344148e-002;50.00000;100.00000;2.87979;4
200.03500;60.49167;-1.341700e-002;50.00000;100.00000;2.87979;4
200.03600;60.50833;-1.340657e-002;50.00000;100.00000;2.87979;4
200.03600;60.52500;-1.338563e-002;50.00000;100.00000;2.87979;4
200.03700;60.54167;-1.336822e-002;50.00000;100.00000;2.87979;4
200.03700;60.55833;-1.335775e-002;50.00000;100.00000;2.87979;4
200.03700;60.57500;-1.334030e-002;50.00000;100.00000;2.87979;4
200.03600;60.59167;-1.333676e-002;50.00000;100.00000;2.87979;4
200.03799;60.60833;-1.331940e-002;50.00000;100.00000;2.87978;4
200.03700;60.62500;-1.330888e-002;50.00000;100.00000;2.87979;4
200.03700;60.64167;-1.326700e-002;50.00000;100.00000;2.87979;4
200.03799;60.65833;-1.325657e-002;50.00000;100.00000;2.87978;4
200.03700;60.67500;-1.324256e-002;50.00000;100.00000;2.87979;4
200.03700;60.69167;-1.323558e-002;50.00000;100.00000;2.87979;4
200.03799;60.70833;-1.323911e-002;50.00000;100.00000;2.87978;4
200.03600;60.72500;-1.322507e-002;50.00000;100.00000;2.87979;4
200.03700;60.74167;-1.322511e-002;50.00000;100.00000;2.87979;4
200.03799;60.75833;-1.322864e-002;50.00000;100.00000;2.87978;4
200.03600;60.77500;-1.320412e-002;50.00000;100.00000;2.87979;4
200.03700;60.79167;-1.320766e-002;50.00000;100.00000;2.87979;4
200.03700;60.80833;-1.319719e-002;50.00000;100.00000;2.87979;4
200.03700;60.82500;-1.318322e-002;50.00000;100.00000;2.87979;4
200.03700;60.84167;-1.318322e-002;50.00000;100.00000;2.87979;4
200.03799;60.85833;-1.318327e-002;50.00000;100.00000;2.87978;4
200.03799;60.87500;-1.316930e-002;50.00000;100.00000;2.87978;4
200.03700;60.89167;-1.315530e-002;50.00000;100.00000;2.87979;4
200.03500;60.90833;-1.315172e-002;50.00000;100.00000;2.87979;4
200.03600;60.92500;-1.315177e-002;50.00000;100.00000;2.87979;4
200.03700;60.94167;-1.313436e-002;50.00000;100.00000;2.87979;4
200.03700;60.95833;-1.312039e-002;50.00000;100.00000;2.87979;4
200.03900;60.97500;-1.310303e-002;50.00000;100.00000;2.87978;4
200.03700;60.99167;-1.309945e-002;50.00000;100.00000;2.87979;4
200.03799;61.00833;-1.308204e-002;50.00000;100.00000;2.87978;4
200.03700;61.02500;-1.308200e-002;50.00000;100.00000;2.87979;4
200.03700;61.04167;-1.307153e-002;50.00000;100.00000;2.87979;4
200.03799;61.05833;-1.308902e-002;50.00000;100.00000;2.87978;4
200.03700;61.07500;-1.308898e-002;50.00000;100.00000;2.87979;4
200.03700;61.09167;-1.308549e-002;50.00000;100.00000;2.87979;4
200.03700;61.10833;-1.308200e-002;50.00000;100.00000;2.87979;4
200.03600;61.12500;-1.307847e-002;50.00000;100.00000;2.87979;4
200.03600;61.14167;-1.307148e-002;50.00000;100.00000;2.87979;4
200.03799;61.15833;-1.306459e-002;50.00000;100.00000;2.87978;4
200.03700;61.17500;-1.306455e-002;50.00000;100.00000;2.87979;4
200.03799;61.19167;-1.307157e-002;50.00000;100.00000;2.87978;4
200.03700;61.20833;-1.305408e-002;50.00000;100.00000;2.87979;4
200.03799;61.22500;-1.304365e-002;50.00000;100.00000;2.87978;4
200.03700;61.24167;-1.304360e-002;50.00000;100.00000;2.87979;4
200.03700;61.25833;-1.304709e-002;50.00000;100.00000;2.87979;4
200.03700;61.27500;-1.302964e-002;50.00000;100.00000;2.87979;4
200.03700;61.29167;-1.300172e-002;50.00000;100.00000;2.87979;4
200.03600;61.30833;-1.299469e-002;50.00000;100.00000;2.87979;4
200.03700;61.32500;-1.299125e-002;50.00000;100.00000;2.87979;4
200.03700;61.34167;-1.298426e-002;50.00000;100.00000;2.87979;4
200.03700;61.35833;-1.296332e-002;50.00000;100.00000;2.87979;4
200.03700;61.37500;-1.299474e-002;50.00000;100.00000;2.87979;4
200.03700;61.39167;-1.300521e-002;50.00000;100.00000;2.87979;4
200.03799;61.40833;-1.298082e-002;50.00000;100.00000;2.87978;4
200.03700;61.42500;-1.295634e-002;50.00000;100.00000;2.87979;4
200.03700;61.44167;-1.295983e-002;50.00000;100.00000;2.87979;4
200.03700;61.45833;-1.294936e-002;50.00000;100.00000;2.87979;4
200.03799;61.47500;-1.296336e-002;50.00000;100.00000;2.87978;4
200.03700;61.49167;-1.294238e-002;50.00000;100.00000;2.87979;4
200.03600;61.50833;-1.294234e-002;50.00000;100.00000;2.87979;4
200.03700;61.52500;-1.293191e-002;50.00000;100.00000;2.87979;4
200.03799;61.54167;-1.292846e-002;50.00000;100.00000;2.87978;4
200.03700;61.55833;-1.290398e-002;50.00000;100.00000;2.87979;4
200.03700;61.57500;-1.288304e-002;50.00000;100.00000;2.87979;4
200.03799;61.59167;-1.290402e-002;50.00000;100.00000;2.87978;4
200.03799;61.60833;-1.289704e-002;50.00000;100.00000;2.87978;4
200.03799;61.62500;-1.287261e-002;50.00000;100.00000;2.87978;4
200.03700;61.64167;-1.287257e-002;50.00000;100.00000;2.87979;4
200.03700;61.65833;-1.285512e-002;50.00000;100.00000;2.87979;4
200.03799;61.67500;-1.287261e-002;50.00000;100.00000;2.87978;4
200.03700;61.69167;-1.286559e-002;50.00000;100.00000;2.87979;4
200.03700;61.70833;-1.283766e-002;50.00000;100.00000;2.87979;4
200.03799;61.72500;-1.284120e-002;50.00000;100.00000;2.87978;4
200.03799;61.74167;-1.282723e-002;50.00000;100.00000;2.87978;4
200.03799;61.75833;-1.280978e-002;50.00000;100.00000;2.87978;4
200.03900;61.77500;-1.280982e-002;50.00000;100.00000;2.87978;4
200.03799;61.79167;-1.281327e-002;50.00000;100.00000;2.87978;4
200.03900;61.80833;-1.282379e-002;50.00000;100.00000;2.87978;4
200.03799;61.82500;-1.280978e-002;50.00000;100.00000;2.87978;4
200.03900;61.84167;-1.278888e-002;50.00000;100.00000;2.87978;4
200.03799;61.85833;-1.274695e-002;50.00000;100.00000;2.87978;4
200.03900;61.87500;-1.274350e-002;50.00000;100.00000;2.87978;4
200.03799;61.89167;-1.274695e-002;50.00000;100.00000;2.87978;4
200.03900;61.90833;-1.275398e-002;50.00000;100.00000;2.87978;4
200.03900;61.92500;-1.274001e-002;50.00000;100.00000;2.87978;4
200.03900;61.94167;-1.273303e-002;50.00000;100.00000;2.87978;4
200.03799;61.95833;-1.273648e-002;50.00000;100.00000;2.87978;4
200.03799;61.97500;-1.272950e-002;50.00000;100.00000;2.87978;4
200.03900;61.99167;-1.270860e-002;50.00000;100.00000;2.87978;4
200.03900;62.00833;-1.270162e-002;50.00000;100.00000;2.87978;4
200.03900;62.02500;-1.270860e-002;50.00000;100.00000;2.87978;4
200.03999;62.04167;-1.267024e-002;50.00000;100.00000;2.87978;4
200.04100;62.05833;-1.267029e-002;50.00000;100.00000;2.87978;4
200.03999;62.07500;-1.266326e-002;50.00000;100.00000;2.87978;4
200.03999;62.09167;-1.265977e-002;50.00000;100.00000;2.87978;4
200.03900;62.10833;-1.265275e-002;50.00000;100.00000;2.87978;4
200.03999;62.12500;-1.264581e-002;50.00000;100.00000;2.87978;4
200.03900;62.14167;-1.263181e-002;50.00000;100.00000;2.87978;4
200.03999;62.15833;-1.263185e-002;50.00000;100.00000;2.87978;4
200.03900;62.17500;-1.263181e-002;50.00000;100.00000;2.87978;4
200.04100;62.19167;-1.259699e-002;50.00000;100.00000;2.87978;4
200.03999;62.20833;-1.260043e-002;50.00000;100.00000;2.87978;4
200.03999;62.22500;-1.258647e-002;50.00000;100.00000;2.87978;4
200.04100;62.24167;-1.255510e-002;50.00000;100.00000;2.87978;4
200.03900;62.25833;-1.257247e-002;50.00000;100.00000;2.87978;4
200.03799;62.27500;-1.257592e-002;50.00000;100.00000;2.87978;4
200.03999;62.29167;-1.256553e-002;50.00000;100.00000;2.87978;4
200.03900;62.30833;-1.256549e-002;50.00000;100.00000;2.87978;4
200.03900;62.32500;-1.254804e-002;50.00000;100.00000;2.87978;4
200.03999;62.34167;-1.254459e-002;50.00000;100.00000;2.87978;4
200.03999;62.35833;-1.252713e-002;50.00000;100.00000;2.87978;4
200.03999;62.37500;-1.252364e-002;50.00000;100.00000;2.87978;4
200.04100;62.39167;-1.252019e-002;50.00000;100.00000;2.87978;4
200.03999;62.40833;-1.250968e-002;50.00000;100.00000;2.87978;4
200.03900;62.42500;-1.251662e-002;50.00000;100.00000;2.87978;4
200.03999;62.44167;-1.248874e-002;50.00000;100.00000;2.87978;4
200.03999;62.45833;-1.248874e-002;50.00000;100.00000;2.87978;4
200.03999;62.47500;-1.249223e-002;50.00000;100.00000;2.87978;4
200.03999;62.49167;-1.247478e-002;50.00000;100.00000;2.87978;4
200.04201;62.50833;-1.247486e-002;50.00000;100.00000;2.87978;4
200.03999;62.52500;-1.247478e-002;50.00000;100.00000;2.87978;4
200.03900;62.54167;-1.246426e-002;50.00000;100.00000;2.87978;4
200.03999;62.55833;-1.242242e-002;50.00000;100.00000;2.87978;4
200.04100;62.57500;-1.242246e-002;50.00000;100.00000;2.87978;4
200.03900;62.59167;-1.243634e-002;50.00000;100.00000;2.87978;4
200.04201;62.60833;-1.241901e-002;50.00000;100.00000;2.87978;4
200.03999;62.62500;-1.240147e-002;50.00000;100.00000;2.87978;4
200.03999;62.64167;-1.238751e-002;50.00000;100.00000;2.87978;4
200.03999;62.65833;-1.238402e-002;50.00000;100.00000;2.87978;4
200.04100;62.67500;-1.237708e-002;50.00000;100.00000;2.87978;4
200.04201;62.69167;-1.237713e-002;50.00000;100.00000;2.87978;4
